('disminuir', 0.27843957860786744)
('reestructurar', 0.2783487651254131)
('equivalente', 0.2777696227141339)
('bien', 0.27713817889574044)
('realizar', 0.27696405096738247)
('ascender', 0.276506859226245)
('pago', 0.27622200157156424)
('señalar', 0.2759311139357245)
('seguir', 0.27537554716803064)
('recibir', 0.275249086794126)
('tres', 0.27470313396013607)
('importante', 0.2735322991976363)
('enfrentar', 0.27325006417823017)
('moratoria', 0.2729514683961824)
('financiero', 0.27280075719451624)
('bursátil', 0.2727754071803631)
('trabajador', 0.2713359910944144)
('tiempo', 0.27023739022751136)
('disponer', 0.26602317009439935)
('mexicana', 0.2650075875488708)
('elevar', 0.2647642034015092)
('pagar', 0.26402149734935293)
('empleado', 0.26356212971228166)
('caer', 0.2634022284358167)
('inflación', 0.2632941686252776)
('agregar', 0.26328848637449703)
('red', 0.2631310897965591)
('ingreso', 0.26258181630213856)
('venta', 0.26228423986843674)
('suma', 0.2622619590486486)
('mientras', 0.26215645499777507)
('desarrollo', 0.260647186845265)
('según', 0.26042145961244456)
('productivo', 0.25960337097215824)
('pasado', 0.2594796078632126)
('mexicano', 0.2593969587235731)
('fin', 0.25938481909230776)
('tomar', 0.25938392602628146)
('recuperación', 0.2593400654835936)
('dato', 0.25870725997969946)
('indicar', 0.2586196191184743)
('requerir', 0.25781312802118933)
('papel', 0.25771919007432126)
('crecer', 0.2577008814999765)
('capital', 0.2576212288639237)
('sociedad', 0.2567071032257368)
('situación', 0.25654191165483137)
('señor', 0.2561830208719853)
('política', 0.2560390666078092)
('banca', 0.2552132817072429)
('hoy', 0.25409010253630504)
('grado', 0.2537872372687913)
('manera', 0.25292609215892403)
('valorar', 0.25125286763532867)
('primer', 0.2512181027420993)
('universal', 0.2507288657486347)
('director', 0.2502559480762033)
('septiembre', 0.2501567766870401)
('cumplir', 0.24881972103713793)
('precio', 0.2481235577465255)
('ir', 0.24781836271854704)
('paralizar', 0.24743845701546416)
('unir', 0.24733421688868615)
('crédito', 0.24657791308770047)
('mes', 0.2459358279524763)
('condicionar', 0.24567725842376045)
('ruta', 0.24532359908604523)
('deber', 0.24495930200085864)
('convertir', 0.24461251619014365)
('california', 0.24449831516292556)
('máquina', 0.24449831516292556)
('trimestre', 0.243499345605445)
('aproximadamente', 0.24330814262401892)
('interesar', 0.24106909168849908)
('gasto', 0.24066290927412826)
('extranjero', 0.24035359235938925)
('apoyar', 0.2396338808973768)
('relevancia', 0.23945657130528786)
('alrededor', 0.23933973471804187)
('internet', 0.23901923866443076)
('cerrar', 0.23896335436287577)
('servicio', 0.2380212128369223)
('costo', 0.23755564853985198)
('auditoría', 0.2374880164763018)
('oficial', 0.23659641829955305)
('suponer', 0.23656165165510273)
('externo', 0.23647328718619165)
('existir', 0.23600277840932615)
('pensar', 0.2358005310941343)
('invertir', 0.2351085949699826)
('alto', 0.23484857984896196)
('institución', 0.2344661841013201)
('dentro', 0.23428411323590384)
('inversión', 0.2342841132359038)
('producir', 0.23357407910213426)
('búsqueda', 0.23343061636167245)
('instalación', 0.23306991177746142)
('salir', 0.23267171795871697)
('diario', 0.23244656240831155)
('establecer', 0.23208392502640846)
('saber', 0.23203298217322282)
('salcedo', 0.23147468559511158)
('aumentar', 0.23129330733177672)
('informática', 0.23083463820654207)
('base', 0.23079049579409894)
('necesario', 0.23077474010814827)
('treinta', 0.23041719317055465)
('compromiso', 0.22969254369249928)
('embate', 0.2288140570250529)
('vida', 0.2286439397500502)
('menos', 0.2282120734651125)
('número', 0.2270130094644338)
('mecanismo', 0.2267305180798258)
('trabajo', 0.22659574756142084)
('fondo', 0.22647299700058843)
('estabilidad', 0.2258088493071435)
('continuar', 0.2243852293603679)
('ex', 0.22411034675829306)
('bueno', 0.2236648497948539)
('obligación', 0.22366484979485388)
('científico', 0.22349279988493537)
('desfase', 0.22349279988493534)
('fácilmente', 0.22349279988493534)
('nexo', 0.22349279988493534)
('caso', 0.22321421218330476)
('obligado', 0.2229491532517734)
('social', 0.22236167093089393)
('subempleo', 0.22212026203230698)
('práctica', 0.22199912348465106)
('privado', 0.22199912348465103)
('cifra', 0.22171311341752395)
('demanda', 0.22098268116101943)
('diferente', 0.22091594676170345)
('colocar', 0.22083217131487665)
('pasivo', 0.22030043773442448)
('esfuerzo', 0.22030004560086483)
('asir', 0.22025829065076316)
('conocer', 0.22012811181752528)
('todas', 0.21946557273221445)
('debido', 0.2191639016992652)
('enero', 0.21908659546321108)
('ciento', 0.2187403821297479)
('cualquier', 0.2186259354159281)
('cerca', 0.2181282762014584)
('dejar', 0.21810663971118033)
('cada', 0.21789232253611765)
('presentación', 0.21782320016360826)
('pedir', 0.21772378247243493)
('negocio', 0.21750638560230315)
('pib', 0.21740800441912536)
('viven', 0.21728118585113437)
('bajo', 0.21716478322230567)
('servir', 0.21710729131679432)
('automática', 0.2155109141747591)
('aplicación', 0.21490386105349338)
('redocumentado', 0.2144737294682222)
('cañaveral', 0.2141764684390597)
('pared', 0.2141764684390597)
('lograr', 0.21358070520312986)
('ésta', 0.213321158740495)
('permitir', 0.21324783136788417)
('cambio', 0.2129611162738116)
('quedar', 0.21285028560470035)
('embargo', 0.21223528693290952)
('funcionario', 0.21202243834854712)
('descuidar', 0.21198381771691024)
('justicia', 0.21179195509072898)
('cinco', 0.21179195509072896)
('inyectar', 0.21178336016123286)
('abril', 0.21165530926364354)
('ejemplo', 0.21071103246000777)
('conectar', 0.21060686063174205)
('adecuado', 0.21047284966382115)
('medida', 0.21027018679194753)
('punto', 0.2101404801715458)
('actual', 0.20967241121163233)
('comunicación', 0.20958834790763473)
('parecer', 0.20952449989212685)
('materia', 0.2094636111448181)
('político', 0.20939589390474364)
('estadunidense', 0.20936289940994182)
('varios', 0.2088296839559006)
('ver', 0.2088133061297105)
('promedio', 0.20879778642232835)
('manejar', 0.20795107033639146)
('afirmar', 0.20788988602882513)
('gubernamental', 0.20770087485343625)
('mucha', 0.20763034208922362)
('importar', 0.20752902846458285)
('apelación', 0.2075290284645828)
('genio', 0.2075290284645828)
('música', 0.2075290284645828)
('patinar', 0.2075290284645828)
('borde', 0.20737547385349916)
('todavía', 0.20737547385349916)
('tarjeta', 0.20732980055133265)
('compacto', 0.2070372528244244)
('idea', 0.2070372528244244)
('uso', 0.20703725282442437)
('semana', 0.20700163490941834)
('provocar', 0.20694833545179336)
('destinar', 0.20693465246487291)
('vender', 0.20692222896942722)
('principal', 0.20605969403662885)
('transporte', 0.205752295619887)
('completar', 0.20553125065397865)
('mismo', 0.20547991144028566)
('proyecto', 0.20540056902787063)
('personal', 0.20537951331654347)
('desequilibrios', 0.20514710737253236)
('necesitar', 0.20486839989452404)
('amortización', 0.20479187401965515)
('ayudar', 0.20454345734136267)
('cuales', 0.20449267742392985)
('informal', 0.20433627418051234)
('gastar', 0.20349895495728085)
('momento', 0.2032507829269596)
('pérdida', 0.20318563844357893)
('monto', 0.2028623213619296)
('forma', 0.20232305982084234)
('adquisitivo', 0.20220777132446532)
('adquirir', 0.20215684379026772)
('peor', 0.20213023814646572)
('flujo', 0.20208094484117234)
('periódico', 0.20092802023865028)
('anterior', 0.20085563807830822)
('aprovechar', 0.2008224178431003)
('quebrar', 0.20080576265082636)
('página', 0.2006370705093491)
('retener', 0.20052537664424572)
('haber', 0.199694900747814)
('cierre', 0.19967937019388154)
('enterado', 0.1995471427544066)
('ane', 0.19954714275440655)
('n$', 0.19954714275440655)
('tonelada', 0.1995441306993304)
('investigación', 0.19945028981675153)
('contar', 0.1984654470042297)
('terminar', 0.19817965512850008)
('lector', 0.19805232078517537)
('marzo', 0.19805232078517537)
('protestar', 0.1975415929312573)
('talán', 0.1975415929312573)
('seis', 0.19754159293125725)
('conocimiento', 0.19746094724798977)
('primero', 0.19712998376834018)
('funcionar', 0.19703771273828083)
('crecimiento', 0.1969566566950553)
('restaurantero', 0.19688651418434783)
('índice', 0.19688651418434783)
('ahora', 0.19558889100741172)
('diferencia', 0.1955154717514438)
('gerente', 0.19527636218516176)
('nota', 0.19522565812350154)
('ley', 0.1949369565120439)
('originar', 0.1941551656238643)
('correr', 0.19399878764571357)
('esquema', 0.19358916396861742)
('sencillo', 0.1935504422632659)
('tener', 0.19307963046826576)
('autoridad', 0.19293344552516933)
('mantener', 0.1928735993700982)
('nacional', 0.19282416396351026)
('netscape', 0.19275882159515373)
('sindicato', 0.19264486425643496)
('evitar', 0.19244766444377814)
('década', 0.19236178961523395)
('debe', 0.19224705745550885)
('hectárea', 0.1921831344311814)
('producto', 0.19181338081713628)
('rescate', 0.19164349484902138)
('billete', 0.19159692857574276)
('devaluar', 0.19156525704423033)
('mermar', 0.19156525704423033)
('opción', 0.19156525704423033)
('préstamo', 0.19156525704423033)
('canaco', 0.1915652570442303)
('inverlat', 0.1915652570442303)
('mediana', 0.1915652570442303)
('perdido', 0.1915652570442303)
('sometimientos', 0.1915652570442303)
('superar', 0.1915652570442303)
('unidad', 0.19136622815200485)
('apoyo', 0.1912632982941503)
('control', 0.19121367164602168)
('saldo', 0.19112457263940377)
('edición', 0.19103682049680956)
('toda', 0.19039359310483142)
('preferir', 0.1903848034963314)
('resultado', 0.1897918234547897)
('contemplar', 0.18973455729978525)
('seguridad', 0.18955928284454504)
('presentar', 0.18944721704530618)
('exportación', 0.1893070415048071)
('un', 0.1892337471709616)
('orden', 0.18905713816684352)
('aéreo', 0.18888589072394207)
('grupo', 0.1882148907676334)
('supuestamente', 0.18811334805618382)
('rosario', 0.18771706923382006)
('utilizar', 0.18740598377871778)
('actividad', 0.18738178113392648)
('pasa', 0.18719181264060084)
('técnico', 0.18719181264060084)
('presuponer', 0.18677935712284582)
('efectivo', 0.18653264447537843)
('nivelar', 0.18645592942196912)
('abatir', 0.1863343777106914)
('caída', 0.1863343777106914)
('teléfono', 0.18633437771069136)
('propio', 0.1862798126147417)
('noticia', 0.18607187972601458)
('sidek', 0.18599958510077239)
('noche', 0.18595724992664925)
('fuente', 0.1859572499266492)
('mayoría', 0.18591311624857987)
('disminución', 0.1856196059805184)
('efervescencia', 0.1856196059805184)
('estratégico', 0.1856196059805184)
('micro', 0.1856196059805184)
('significar', 0.1856196059805184)
('exportadora', 0.18561960598051838)
('interna', 0.18471443603814724)
('función', 0.18471443603814722)
('análisis', 0.1843721534025068)
('moneda', 0.1843721534025068)
('cuatro', 0.18433375453644368)
('suerte', 0.18433375453644368)
('programa', 0.18395197900503293)
('referir', 0.1838662637355529)
('illinois', 0.18358337133405406)
('catorcena', 0.18358337133405403)
('depositar', 0.18358337133405403)
('interesante', 0.18358337133405403)
('matuk', 0.18358337133405403)
('multiplicar', 0.18358337133405403)
('vigoroso', 0.18358337133405403)
('advertir', 0.18334197854539316)
('falta', 0.18302339971471027)
('respirar', 0.1829038110483375)
('posible', 0.18288797727684536)
('registro', 0.18249041699107926)
('baja', 0.18247028076249502)
('superficie', 0.18204999817320075)
('emisora', 0.18191168213152464)
('httpwwwexcelsiorcommxfinhtml', 0.18188423294434322)
('valer', 0.18173475984461482)
('ingresar', 0.18127659804913665)
('éxito', 0.18126152529416964)
('apostar', 0.18101215356399916)
('riesgo', 0.1810121535639991)
('desplomar', 0.1809227427639953)
('común', 0.18060945639429238)
('paso', 0.18038483763548807)
('televisor', 0.17974852796821766)
('tecladoscanner', 0.1797254106730326)
('cobrar', 0.17972541067303258)
('generalmente', 0.17972541067303258)
('realmente', 0.17972541067303258)
('característica', 0.1795048010385314)
('reducir', 0.1795048010385314)
('enlazar', 0.17945467645136165)
('compañía', 0.17929876445281212)
('querer', 0.17921476790533822)
('ayer', 0.17907133437292688)
('bolsa', 0.17877952614913573)
('plazo', 0.17872810789018514)
('decisión', 0.1785343762688567)
('aún', 0.17848039036588306)
('raíz', 0.17848039036588306)
('estudio', 0.17841128780523682)
('programar', 0.17810203085112802)
('municipio', 0.178087804502372)
('meta', 0.1779952843379325)
('oferta', 0.17795467378837698)
('lunes', 0.1779416657116673)
('oficina', 0.177788926765595)
('irregularidad', 0.17766260649750695)
('obstante', 0.17761406701119575)
('modelo', 0.17761406701119573)
('propiedad', 0.1770596410794935)
('pobre', 0.17658579168231256)
('afectar', 0.17650946893433944)
('mano', 0.1763816769827693)
('frente', 0.1760942199844351)
('jugar', 0.17609421998443506)
('vez', 0.17594211203830531)
('línea', 0.17592081623772743)
('cierto', 0.1758366662903707)
('decidir', 0.175779827677653)
('duda', 0.17568392377011366)
('registrar', 0.17563130333779706)
('retroceso', 0.1756014856238778)
('telecomunicación', 0.1756014856238778)
('atractivo', 0.17560148562387778)
('clave', 0.17560148562387778)
('crediticia', 0.17560148562387778)
('escolarización', 0.17560148562387778)
('exportadores', 0.17560148562387778)
('inegi', 0.17560148562387778)
('jubilado', 0.17560148562387778)
('romovale', 0.17560148562387778)
('formulación', 0.17560148562387776)
('lado', 0.175525657582998)
('volumen', 0.17511706680962152)
('contrario', 0.1750729622712543)
('activar', 0.17492639239178884)
('perversa', 0.17492639239178878)
('mayo', 0.17489170198145426)
('éste', 0.17452746034609548)
('siguiente', 0.17430399055561413)
('cero', 0.17417902597794796)
('trámite', 0.17417902597794796)
('objetivo', 0.1738366017795064)
('cosa', 0.1737358761930292)
('diez', 0.17357786263037533)
('después', 0.17343503462326218)
('monetario', 0.17327729467737232)
('entregar', 0.17323061895875938)
('sintonizadores', 0.17311677839032427)
('acertado', 0.17267458921760287)
('auxiliar', 0.17267458921760287)
('igual', 0.17247914536411926)
('difícilmente', 0.17212999577987753)
('reto', 0.17212999577987753)
('calcular', 0.17193508008404404)
('producción', 0.17189446709656733)
('pasar', 0.1718839621759471)
('federal', 0.17178041029162322)
('experto', 0.17163838429769177)
('modificar', 0.17162508741448695)
('coparmex', 0.17134117475124777)
('dispersar', 0.17134117475124777)
('peligrosamente', 0.17134117475124777)
('organización', 0.1707006077699535)
('televisión', 0.170695445458389)
('resulta', 0.17050872294621044)
('incluir', 0.17050872294621042)
('liquidación', 0.17047361892482996)
('reestructuración', 0.17041166231041777)
('campaña', 0.17035846429238333)
('equilibrado', 0.17028022848376032)
('modernizar', 0.1702802284837603)
('sino', 0.1699905748129463)
('conclusión', 0.16976249863665)
('incluso', 0.16964797322378142)
('observar', 0.16953231209194636)
('equivaler', 0.16932136536964912)
('suspensión', 0.1693213653696491)
('proponer', 0.16906067027220256)
('simple', 0.16906067027220256)
('únicamente', 0.1690452090558117)
('término', 0.16820455101450488)
('plan', 0.1676559875402918)
('adverso', 0.16761959991370154)
('inscribir', 0.16761959991370154)
('metereológicas', 0.16761959991370154)
('resistir', 0.16761959991370154)
('activo', 0.1676195999137015)
('ahuyentar', 0.1676195999137015)
('canacintra', 0.1676195999137015)
('prerrequisito', 0.1676195999137015)
('impotencia', 0.16761959991370148)
('importación', 0.16719766495876634)
('cometido', 0.166486681013011)
('ahorro', 0.16648668101301098)
('recuperar', 0.1663933976409698)
('cinescopios', 0.16618815098872722)
('sumar', 0.16615620094498512)
('cotizar', 0.1659278074336659)
('llevar', 0.16590037908279934)
('sumir', 0.16590037908279934)
('versar', 0.16590037908279934)
('sacar', 0.16554275767297727)
('esperar', 0.16541775877562429)
('actualmente', 0.1649589713436428)
('duplicar', 0.1649589713436428)
('indocumentado', 0.1649589713436428)
('solicitar', 0.1649589713436428)
('similar', 0.16454606761865379)
('iniciar', 0.16426014895326507)
('ahogar', 0.16420195913661245)
('maestra', 0.16420195913661242)
('precisar', 0.16420195913661242)
('fabril', 0.16381948207823865)
('arrancar', 0.16381948207823863)
('extranjera', 0.16381948207823863)
('comer', 0.16367731985732747)
('facilitar', 0.16367731985732747)
('hacia', 0.16361082647039965)
('bajar', 0.16342914528401234)
('déficit', 0.16336740012270617)
('efectuar', 0.1632160639159561)
('presente', 0.16304188628659347)
('resto', 0.16282814984052527)
('escribir', 0.16240734832202278)
('fraude', 0.16229834277358401)
('ganar', 0.16191825297786133)
('rural', 0.16179597135322027)
('junto', 0.16154200875076874)
('horno', 0.1615420087507687)
('microondas', 0.1615420087507687)
('monitor', 0.1615420087507687)
('servidor', 0.16129203521938826)
('hogar', 0.16129203521938823)
('foro', 0.1612556386901378)
('engañar', 0.16114297477265127)
('razón', 0.16094700853844524)
('ciudad', 0.16088184516537932)
('mínimo', 0.16088061876462575)
('leche', 0.16081613508039636)
('poner', 0.16046417064465412)
('volatilidad', 0.16024470389971213)
('solucionar', 0.15996391262014978)
('imss', 0.15992337690895375)
('cce', 0.15977646930508235)
('avanzar', 0.15975592059825122)
('guardar', 0.15966841081263572)
('interés', 0.15963771420352527)
('lejano', 0.15963771420352527)
('medular', 0.15963771420352527)
('movimiento', 0.15963771420352527)
('orinda', 0.15963771420352527)
('redondo', 0.15963771420352527)
('solamente', 0.15963771420352527)
('tarifa', 0.15963771420352527)
('bimestre', 0.15963771420352524)
('colegiatura', 0.15963771420352524)
('contexto', 0.15963771420352524)
('desocupación', 0.15963771420352524)
('doug', 0.15963771420352524)
('fundar', 0.15963771420352524)
('hielo', 0.15963771420352524)
('lectora', 0.15963771420352524)
('liberación', 0.15963771420352524)
('microfilms', 0.15963771420352524)
('pagado', 0.15963771420352524)
('poza', 0.15963771420352524)
('pánico', 0.15963771420352524)
('tronar', 0.15963771420352524)
('uanl', 0.15963771420352524)
('oxígeno', 0.15939192850855652)
('anuncio', 0.1593919285085565)
('perder', 0.15928903294074537)
('incremento', 0.1591422933850984)
('tema', 0.15914229338509836)
('reforma', 0.15892702723400323)
('república', 0.15890626607528854)
('ofrecer', 0.15888844590617707)
('crecido', 0.15883752012092464)
('maquiladoras', 0.15883752012092464)
('u', 0.15874311445426628)
('cdrom', 0.15848745320906274)
('respecto', 0.15836695741018472)
('compuserve', 0.15803327434500586)
('oscilar', 0.15803327434500586)
('final', 0.15803327434500583)
('alianza', 0.15769988895037)
('confianza', 0.1576947893091347)
('tan', 0.1572331007257638)
('asfixiar', 0.1570627435219771)
('impresionante', 0.1570627435219771)
('labastida', 0.1570627435219771)
('tradicional', 0.1570627435219771)
('bmv', 0.15697708563346652)
('aunque', 0.15680722281458012)
('pesodólar', 0.15668369135597718)
('once', 0.15668369135597712)
('unido', 0.15662226296692544)
('devaluación', 0.15656042511759344)
('cuesta', 0.15644495991945476)
('indemnizaciones', 0.15644495991945476)
('buscar', 0.156052560091346)
('alguna', 0.15593120396375526)
('grave', 0.1556667915133342)
('pesar', 0.1556467713484371)
('sección', 0.1556204109077816)
('pueblo', 0.15525276009225586)
('experiencia', 0.15496437493887438)
('mañana', 0.15482761132169592)
('usar', 0.15447234620617273)
('espectador', 0.15431645706340777)
('inversionistas', 0.15427057733679142)
('imprimir', 0.15381829410116712)
('morir', 0.15351803793514848)
('analista', 0.15340690450625785)
('defender', 0.15340690450625785)
('optar', 0.15327754286059422)
('tratado', 0.15311911641737058)
('faltar', 0.1523892288326842)
('inclinar', 0.1523892288326842)
('mediado', 0.1523892288326842)
('negativo', 0.1523892288326842)
('captar', 0.15207534749256604)
('comprender', 0.15207534749256602)
('siglo', 0.15196043333425707)
('espera', 0.15196043333425704)
('agudización', 0.151655828493349)
('analítico', 0.151655828493349)
('arribo', 0.151655828493349)
('cautivo', 0.151655828493349)
('contraloría', 0.151655828493349)
('entraña', 0.151655828493349)
('especulativos', 0.151655828493349)
('instantáneo', 0.151655828493349)
('manifestante', 0.151655828493349)
('prenda', 0.151655828493349)
('caifás', 0.15165582849334897)
('clérigo', 0.15165582849334897)
('cniv', 0.15165582849334897)
('macroeconomía', 0.15165582849334897)
('sabeís', 0.15165582849334897)
('saludable', 0.15165582849334897)
('calidad', 0.1516176328427008)
('recordar', 0.15156408893818887)
('área', 0.1514456332038457)
('botín', 0.15144563320384566)
('deriva', 0.15144563320384566)
('siempre', 0.15135609986276344)
('inferior', 0.15110871257915362)
('buena', 0.15093604376065572)
('comunicar', 0.15084346130333262)
('vigilancia', 0.15053923287142904)
('emitir', 0.15053682136919222)
('intercambiar', 0.15053682136919222)
('concluir', 0.15051555910618097)
('integrante', 0.15027615135306896)
('dedicar', 0.1502761513530689)
('estricto', 0.1502761513530689)
('mensaje', 0.1502590678995593)
('asegurar', 0.1502006098121418)
('creación', 0.1501559537654251)
('proceso', 0.1501559537654251)
('considerado', 0.15005945135131374)
('boom', 0.1499235279073418)
('fluctuar', 0.1499235279073418)
('$ge', 0.14992352790734179)
('dicha', 0.14992352790734179)
('suficiente', 0.14992352790734179)
('cárnico', 0.14992352790734176)
('mundial', 0.14989519500944026)
('compra', 0.1498266255139219)
('marcar', 0.1493274081393319)
('comercial', 0.14921100374995955)
('unocero', 0.14899519992329027)
('eliminar', 0.14892153931711488)
('poseer', 0.14864320106631712)
('hacienda', 0.14838581004884938)
('mismas', 0.14821989662417587)
('gente', 0.14797954254971274)
('sobrevivir', 0.14766488563826086)
('agencia', 0.1476109441257256)
('incumplimiento', 0.14753475782690814)
('secretaría', 0.14746700362915496)
('enfermo', 0.14746700362915494)
('acudir', 0.14737533193383395)
('apenas', 0.14686669706724323)
('ceesp', 0.1468666970672432)
('manejo', 0.14680437465721824)
('terminal', 0.14674518332036257)
('contingencia', 0.14674518332036254)
('duro', 0.14674518332036254)
('detener', 0.14669898909775536)
('jurídico', 0.14663660381358284)
('excelsior', 0.14644637419470913)
('largo', 0.14639744543038416)
('desastre', 0.1463499626099243)
('adicional', 0.14634996260992428)
('capacidad', 0.146271381319165)
('moda', 0.14610926779951014)
('resultar', 0.1461092677995101)
('poco', 0.14590523179221154)
('estatal', 0.14587878683452143)
('historia', 0.1457062069825254)
('nivel', 0.1454196992462304)
('economista', 0.14525549869169238)
('difícil', 0.14525549869169235)
('fuerza', 0.14525549869169235)
('particular', 0.1450609107639224)
('presario', 0.1450609107639224)
('crear', 0.1446010897254836)
('volver', 0.1445685915616968)
('industrial', 0.1445445370351338)
('acuerdo', 0.14441263116273972)
('presidente', 0.14405205320585496)
('herramienta', 0.14392316056420174)
('predio', 0.14385834231364608)
('editorial', 0.1437320723247321)
('periodista', 0.1437200068891281)
('informar', 0.14371567207327227)
('contratar', 0.14367394278317275)
('dañar', 0.14367394278317275)
('microsoft', 0.14367394278317275)
('película', 0.14367394278317275)
('víctima', 0.14367394278317275)
('accionista', 0.14367394278317272)
('adjunta', 0.14367394278317272)
('anhelar', 0.14367394278317272)
('catalizador', 0.14367394278317272)
('considerable', 0.14367394278317272)
('demográfico', 0.14367394278317272)
('exportar', 0.14367394278317272)
('herndon', 0.14367394278317272)
('inestabilidad', 0.14367394278317272)
('interactiva', 0.14367394278317272)
('naperville', 0.14367394278317272)
('ocultar', 0.14367394278317272)
('pionero', 0.14367394278317272)
('quebrado', 0.14367394278317272)
('quizás', 0.14367394278317272)
('sociología', 0.14367394278317272)
('testigo', 0.14367394278317272)
('ésto', 0.14367394278317272)
('verdad', 0.14363268680449495)
('verificar', 0.1432559813367769)
('versión', 0.1432559813367769)
('doble', 0.14313308708580294)
('canal', 0.14298248631214816)
('maíz', 0.14294647510736788)
('recoger', 0.14285865976574388)
('imposible', 0.14285865976574386)
('individual', 0.14285865976574386)
('reintegrar', 0.14285865976574386)
('capitalino', 0.14282680130191736)
('conseguir', 0.14282680130191733)
('sujeto', 0.14282680130191733)
('futuro', 0.1428140559264616)
('cobarde', 0.14278431229270647)
('metodologías', 0.14278431229270647)
('definitivo', 0.14278431229270644)
('usted', 0.14253791985322442)
('secretario', 0.14207756564113747)
('operar', 0.14204187833274726)
('realidad', 0.1414803186564806)
('complicado', 0.14134925765692263)
('nómina', 0.14134925765692263)
('puesto', 0.14132254514460685)
('bill', 0.14110113780804093)
('redocumentación', 0.14110113780804093)
('sacrificio', 0.14110113780804093)
('virginia', 0.14110113780804093)
('vista', 0.14110113780804093)
('tierra', 0.14085680665016936)
('hecho', 0.14079441338851292)
('representar', 0.14079441338851292)
('aquí', 0.1405844127328014)
('dirigir', 0.14033872928304555)
('malo', 0.14014215393502444)
('comprobante', 0.1401421539350244)
('opinión', 0.14012643802309438)
('suceder', 0.14011942142186806)
('finanzas', 0.13968299992808458)
('castellano', 0.1396259748185727)
('amiga', 0.1395844873789944)
('repetir', 0.13938419805740457)
('circulante', 0.1393432207823584)
('gracias', 0.13934322078235836)
('desempleados', 0.13921978930393375)
('exactamente', 0.13921978930393372)
('destacar', 0.13894679545337643)
('principio', 0.13894679545337643)
('introducir', 0.13835268564305525)
('vauchers', 0.13835268564305525)
('conforme', 0.13825031590233278)
('hora', 0.1381955524555803)
('camino', 0.13798006798383353)
('dirigente', 0.13775313874031317)
('reportó', 0.13761686324172917)
('fiscal', 0.1372884342150317)
('captación', 0.13725416066014587)
('influencia', 0.13725416066014587)
('regla', 0.13725416066014584)
('mediante', 0.13712172301554484)
('investigar', 0.13686083022601067)
('retirar', 0.13686083022601064)
('instrumentar', 0.13652791601310346)
('cooperación', 0.1363623048942418)
('capitalizar', 0.1363010698834611)
('farmacia', 0.1363010698834611)
('inactivo', 0.1363010698834611)
('participación', 0.13616785954430888)
('clase', 0.13613950010225515)
('jornada', 0.13602032587811194)
('acabar', 0.13585964026279942)
('aseverar', 0.13575911517299935)
('apaciguar', 0.13569205707299647)
('artificial', 0.13569205707299647)
('auditar', 0.13569205707299647)
('bicicleta', 0.13569205707299647)
('borrego', 0.13569205707299647)
('clásico', 0.13569205707299647)
('complejidad', 0.13569205707299647)
('conflictivo', 0.13569205707299647)
('contreras', 0.13569205707299647)
('declarado', 0.13569205707299647)
('disciplina', 0.13569205707299647)
('débil', 0.13569205707299647)
