('iberoamericana', 0.002259036144578313)
('incapacidad', 0.002259036144578313)
('lagunilla', 0.002259036144578313)
('lopez', 0.002259036144578313)
('maxis', 0.002259036144578313)
('microondas', 0.002259036144578313)
('monitor', 0.002259036144578313)
('motivar', 0.002259036144578313)
('pixar', 0.002259036144578313)
('psinet', 0.002259036144578313)
('ramiro', 0.002259036144578313)
('rubro', 0.002259036144578313)
('sabeís', 0.002259036144578313)
('senadora', 0.002259036144578313)
('spyglass', 0.002259036144578313)
('televisar', 0.002259036144578313)
('ultrapasteurizada', 0.002259036144578313)
('velada', 0.002259036144578313)
('visionario', 0.002259036144578313)
('volante', 0.002259036144578313)
('vulgar', 0.002259036144578313)
('predio', 0.002223738704819277)
('httpwwwexcelsiorcommxnachtml', 0.0022119728915662652)
('crucificar', 0.002211972891566265)
('aedpch', 0.002196285140562249)
('apegar', 0.002164909638554217)
('castellano', 0.002164909638554217)
('crecido', 0.002164909638554217)
('defensa', 0.002164909638554217)
('facilitar', 0.002164909638554217)
('senda', 0.002164909638554217)
('talán', 0.002164909638554217)
('adjudicar', 0.0021335341365461844)
('estimación', 0.0021335341365461844)
('rural', 0.0021335341365461844)
('antipatía', 0.0020707831325301206)
('aparentemente', 0.0020707831325301206)
('atentar', 0.0020707831325301206)
('bache', 0.0020707831325301206)
('bastante', 0.0020707831325301206)
('beca', 0.0020707831325301206)
('campesinado', 0.0020707831325301206)
('costado', 0.0020707831325301206)
('dañoso', 0.0020707831325301206)
('descubrimiento', 0.0020707831325301206)
('intríngulis', 0.0020707831325301206)
('irregular', 0.0020707831325301206)
('laborar', 0.0020707831325301206)
('localidad', 0.0020707831325301206)
('malestar', 0.0020707831325301206)
('mandamiento', 0.0020707831325301206)
('medular', 0.0020707831325301206)
('ocaso', 0.0020707831325301206)
('posibilitar', 0.0020707831325301206)
('roja', 0.0020707831325301206)
('suteym', 0.0020707831325301206)
('tarahumara', 0.0020707831325301206)
('veracruzano', 0.0020707831325301206)
('aptitud', 0.00207078313253012)
('arca', 0.00207078313253012)
('ascender', 0.00207078313253012)
('averiguar', 0.00207078313253012)
('cabina', 0.00207078313253012)
('compuserve', 0.00207078313253012)
('costoso', 0.00207078313253012)
('dispositivo', 0.00207078313253012)
('duro', 0.00207078313253012)
('débiles', 0.00207078313253012)
('escolarización', 0.00207078313253012)
('espejo', 0.00207078313253012)
('fraguar', 0.00207078313253012)
('generosa', 0.00207078313253012)
('herndon', 0.00207078313253012)
('instantáneo', 0.00207078313253012)
('interactiva', 0.00207078313253012)
('merced', 0.00207078313253012)
('microsoft', 0.00207078313253012)
('paralizar', 0.00207078313253012)
('pesodólar', 0.00207078313253012)
('polídeca', 0.00207078313253012)
('pra', 0.00207078313253012)
('quinta', 0.00207078313253012)
('relevancia', 0.00207078313253012)
('respirar', 0.00207078313253012)
('sacerdote', 0.00207078313253012)
('sólido', 0.00207078313253012)
('tlatelolco', 0.00207078313253012)
('violentar', 0.00207078313253012)
('ezln', 0.0020394076305220886)
('alrededor', 0.0020001882530120483)
('administrador', 0.0019766566265060244)
('botín', 0.0019766566265060244)
('infantil', 0.0019766566265060244)
('notar', 0.0019766566265060244)
('oír', 0.0019766566265060244)
('reafirmar', 0.0019766566265060244)
('devaluar', 0.001976656626506024)
('mariscal', 0.001976656626506024)
('sintonizadores', 0.001976656626506024)
('subempleo', 0.001976656626506024)
('suma', 0.001976656626506024)
('televisor', 0.001976656626506024)
('treinta', 0.001976656626506024)
('mil', 0.001962395034684191)
('regularización', 0.001957831325301205)
('muñoz', 0.0019452811244979919)
('promedio', 0.001924364123159304)
('guerrero', 0.0019201807228915665)
('meta', 0.0019139056224899596)
('dama', 0.001882530120481928)
('fideicomisos', 0.001882530120481928)
('germán', 0.001882530120481928)
('interminables', 0.001882530120481928)
('inés', 0.001882530120481928)
('justamente', 0.001882530120481928)
('reanudación', 0.001882530120481928)
('reprochar', 0.001882530120481928)
('robledo', 0.001882530120481928)
('robo', 0.001882530120481928)
('suturará', 0.001882530120481928)
('unicamente', 0.001882530120481928)
('aclaración', 0.0018825301204819277)
('ahorrador', 0.0018825301204819277)
('ambicioso', 0.0018825301204819277)
('andres', 0.0018825301204819277)
('anotar', 0.0018825301204819277)
('becerril', 0.0018825301204819277)
('cinematográfico', 0.0018825301204819277)
('cinescopios', 0.0018825301204819277)
('cnc', 0.0018825301204819277)
('consecución', 0.0018825301204819277)
('deficiencia', 0.0018825301204819277)
('desaparecido', 0.0018825301204819277)
('doblemente', 0.0018825301204819277)
('ejecución', 0.0018825301204819277)
('emprendedor', 0.0018825301204819277)
('enmedio', 0.0018825301204819277)
('eslabón', 0.0018825301204819277)
('genio', 0.0018825301204819277)
('honorable', 0.0018825301204819277)
('ii', 0.0018825301204819277)
('inverlat', 0.0018825301204819277)
('logro', 0.0018825301204819277)
('mediado', 0.0018825301204819277)
('mejoría', 0.0018825301204819277)
('mosaico', 0.0018825301204819277)
('nombrado', 0.0018825301204819277)
('panistas', 0.0018825301204819277)
('redefinición', 0.0018825301204819277)
('redocumentaciones', 0.0018825301204819277)
('renegociación', 0.0018825301204819277)
('resuelto', 0.0018825301204819277)
('ricargo', 0.0018825301204819277)
('sacrificio', 0.0018825301204819277)
('seccionales', 0.0018825301204819277)
('sociología', 0.0018825301204819277)
('sudáfrica', 0.0018825301204819277)
('transacción', 0.0018825301204819277)
('apoderado', 0.0018825301204819275)
('canadiense', 0.0018825301204819275)
('cuajar', 0.0018825301204819275)
('interesante', 0.0018825301204819275)
('once', 0.0018825301204819275)
('sonreir', 0.0018825301204819275)
('vano', 0.0018825301204819275)
('comprar', 0.0018556368330464713)
('invasión', 0.0018511546184738954)
('cometido', 0.0018354668674698798)
('equivalente', 0.0018354668674698796)
('peso', 0.001827964030033176)
('absalón', 0.0018197791164658635)
('dotación', 0.0018197791164658635)
('hambriento', 0.001819779116465863)
('chiapaneca', 0.0017884036144578314)
('comité', 0.0017884036144578314)
('coordinador', 0.0017884036144578314)
('diconsa', 0.0017884036144578314)
('gremial', 0.0017884036144578314)
('neoliberal', 0.0017884036144578314)
('cioac', 0.0017884036144578312)
('simpatía', 0.0017884036144578312)
('ulloa', 0.0017884036144578312)
('virginia', 0.0017884036144578312)
('alpro', 0.001788403614457831)
('invadir', 0.001788403614457831)
('acreditar', 0.0017695783132530122)
('chiapaneco', 0.0017695783132530122)
('irregularidad', 0.0017695783132530122)
('invertir', 0.001769578313253012)
('total', 0.0017656834233485668)
('estatal', 0.001761510327022375)
('r', 0.0017570281124497991)
('inaugurar', 0.001757028112449799)
('recoger', 0.001757028112449799)
('vocero', 0.001757028112449799)
('pasatiempo', 0.001741340361445783)
('ruta', 0.0017319277108433736)
('suponer', 0.0017211703958691911)
('seis', 0.001709964859437751)
('compra', 0.0017032415375788869)
('adecuadamente', 0.0016942771084337352)
('autotransporte', 0.0016942771084337352)
('bando', 0.0016942771084337352)
('bienestar', 0.0016942771084337352)
('certificación', 0.0016942771084337352)
('cnbv', 0.0016942771084337352)
('competir', 0.0016942771084337352)
('contestar', 0.0016942771084337352)
('contribución', 0.0016942771084337352)
('fragilidad', 0.0016942771084337352)
('generador', 0.0016942771084337352)
('invasor', 0.0016942771084337352)
('medianía', 0.0016942771084337352)
('redimensionamiento', 0.0016942771084337352)
('suturación', 0.0016942771084337352)
('temer', 0.0016942771084337352)
('tesobonos', 0.0016942771084337352)
('vergonzoso', 0.0016942771084337352)
('aconsejable', 0.001694277108433735)
('adjunta', 0.001694277108433735)
('agenda', 0.001694277108433735)
('ane', 0.001694277108433735)
('antimigratoria', 0.001694277108433735)
('asignar', 0.001694277108433735)
('autoritarismo', 0.001694277108433735)
('beneficiario', 0.001694277108433735)
('casanova', 0.001694277108433735)
('casar', 0.001694277108433735)
('cese', 0.001694277108433735)
('chis', 0.001694277108433735)
('componer', 0.001694277108433735)
('concesión', 0.001694277108433735)
('cupón', 0.001694277108433735)
('descollar', 0.001694277108433735)
('desgraciadamente', 0.001694277108433735)
('dolores', 0.001694277108433735)
('eludir', 0.001694277108433735)
('especulación', 0.001694277108433735)
('forja', 0.001694277108433735)
('guatemalteco', 0.001694277108433735)
('gusto', 0.001694277108433735)
('hazaña', 0.001694277108433735)
('iii', 0.001694277108433735)
('ilegalmente', 0.001694277108433735)
('impotencia', 0.001694277108433735)
('imprescindible', 0.001694277108433735)
('informal', 0.001694277108433735)
('jubilado', 0.001694277108433735)
('limitación', 0.001694277108433735)
('lástima', 0.001694277108433735)
('ofrecimiento', 0.001694277108433735)
('orgullo', 0.001694277108433735)
('padierna', 0.001694277108433735)
('podrir', 0.001694277108433735)
('policia', 0.001694277108433735)
('rediseñar', 0.001694277108433735)
('reparto', 0.001694277108433735)
('sacertote', 0.001694277108433735)
('server', 0.001694277108433735)
('suscitar', 0.001694277108433735)
('tela', 0.001694277108433735)
('veras', 0.001694277108433735)
('vietnamita', 0.001694277108433735)
('vivienda', 0.001694277108433735)
('vocal', 0.001694277108433735)
('vínculo', 0.001694277108433735)
('absurdo', 0.0016942771084337348)
('aeroportuarias', 0.0016942771084337348)
('agrarismo', 0.0016942771084337348)
('apreciar', 0.0016942771084337348)
('atractivo', 0.0016942771084337348)
('austria', 0.0016942771084337348)
('banxico', 0.0016942771084337348)
('callejón', 0.0016942771084337348)
('canaco', 0.0016942771084337348)
('carpio', 0.0016942771084337348)
('cdiez', 0.0016942771084337348)
('científica', 0.0016942771084337348)
('colbeth', 0.0016942771084337348)
('confirmar', 0.0016942771084337348)
('conflictivo', 0.0016942771084337348)
('confundido', 0.0016942771084337348)
('correduría', 0.0016942771084337348)
('corrupcion', 0.0016942771084337348)
('delgado', 0.0016942771084337348)
('demoledor', 0.0016942771084337348)
('diariamente', 0.0016942771084337348)
('dotar', 0.0016942771084337348)
('débil', 0.0016942771084337348)
('ecologista', 0.0016942771084337348)
('entorno', 0.0016942771084337348)
('entregado', 0.0016942771084337348)
('fulgor', 0.0016942771084337348)
('fundamentalmente', 0.0016942771084337348)
('guatemala', 0.0016942771084337348)
('illinois', 0.0016942771084337348)
('inscribir', 0.0016942771084337348)
('intento', 0.0016942771084337348)
('justo', 0.0016942771084337348)
('n$', 0.0016942771084337348)
('nacionalismo', 0.0016942771084337348)
('naperville', 0.0016942771084337348)
('neumonía', 0.0016942771084337348)
('nutrientes', 0.0016942771084337348)
('o', 0.0016942771084337348)
('orinda', 0.0016942771084337348)
('personificar', 0.0016942771084337348)
('regular', 0.0016942771084337348)
('vauchers', 0.0016942771084337348)
('zepeda', 0.0016942771084337348)
('propiedad', 0.0016771631982475355)
('indemnizaciones', 0.0016629016064257027)
('circulante', 0.0016566265060240966)
('millón', 0.0016537053385957624)
('cinco', 0.0016508341056533826)
('ambas', 0.0016315261044176706)
('bla', 0.0016315261044176706)
('fuente', 0.0016315261044176704)
('diez', 0.001618975903614458)
('razón', 0.001618975903614458)
('oferta', 0.0016135972461273666)
('entorpecer', 0.0016001506024096387)
('escolaridad', 0.0016001506024096387)
('adoptar', 0.0016001506024096385)
('agrupar', 0.0016001506024096385)
('barrio', 0.0016001506024096385)
('campaña', 0.0016001506024096385)
('componente', 0.0016001506024096385)
('consignar', 0.0016001506024096385)
('michel', 0.0016001506024096385)
('negativo', 0.0016001506024096385)
('polvo', 0.0016001506024096385)
('recalcar', 0.0016001506024096385)
('superávit', 0.0016001506024096385)
('tenedor', 0.0016001506024096385)
('william', 0.0016001506024096385)
('lavar', 0.0015813253012048195)
('optar', 0.0015813253012048195)
('pasado', 0.0015719126506024098)
('gastar', 0.0015687751004016064)
('moda', 0.0015687751004016064)
('oropeza', 0.0015687751004016064)
('regla', 0.0015687751004016064)
('herramienta', 0.0015687751004016062)
('presuponer', 0.0015530873493975906)
('exigir', 0.001547858099062918)
('entregar', 0.001540251916757941)
('ayudar', 0.0015329173838209984)
('septiembre', 0.0015269410977242302)
('voluntad', 0.0015269410977242302)
('tres', 0.0015248493975903615)
('acaparar', 0.0015060240963855422)
('acontecimiento', 0.0015060240963855422)
('ades', 0.0015060240963855422)
('adquisición', 0.0015060240963855422)
('afirmación', 0.0015060240963855422)
('amib', 0.0015060240963855422)
('anteproyecto', 0.0015060240963855422)
('anteriormente', 0.0015060240963855422)
('aparición', 0.0015060240963855422)
('apresta', 0.0015060240963855422)
('aprovechamiento', 0.0015060240963855422)
('arancel', 0.0015060240963855422)
('armada', 0.0015060240963855422)
('arte', 0.0015060240963855422)
('asentir', 0.0015060240963855422)
('atajar', 0.0015060240963855422)
('auténtico', 0.0015060240963855422)
('bodrios', 0.0015060240963855422)
('cairo', 0.0015060240963855422)
('campa', 0.0015060240963855422)
('carencia', 0.0015060240963855422)
('cargar', 0.0015060240963855422)
('chile', 0.0015060240963855422)
('circular', 0.0015060240963855422)
('comprador', 0.0015060240963855422)
('comprobarsee', 0.0015060240963855422)
('concreto', 0.0015060240963855422)
('confiscar', 0.0015060240963855422)
('coptar', 0.0015060240963855422)
('cuyas', 0.0015060240963855422)
('decimos', 0.0015060240963855422)
('degradar', 0.0015060240963855422)
('desestabilizar', 0.0015060240963855422)
('desventaja', 0.0015060240963855422)
('devolver', 0.0015060240963855422)
('discriminatoria', 0.0015060240963855422)
('diseñar', 0.0015060240963855422)
('encerrar', 0.0015060240963855422)
('enfermo', 0.0015060240963855422)
('enérgico', 0.0015060240963855422)
('escaso', 0.0015060240963855422)
('especialización', 0.0015060240963855422)
('especulativos', 0.0015060240963855422)
('europeo', 0.0015060240963855422)
('exactamente', 0.0015060240963855422)
('fantasmagórico', 0.0015060240963855422)
('fidel', 0.0015060240963855422)
('formulación', 0.0015060240963855422)
('fraude', 0.0015060240963855422)
('fundamentar', 0.0015060240963855422)
('generalista', 0.0015060240963855422)
('giro', 0.0015060240963855422)
('ilusión', 0.0015060240963855422)
('impreciso', 0.0015060240963855422)
('impuntualidad', 0.0015060240963855422)
('incrustar', 0.0015060240963855422)
('indivisible', 0.0015060240963855422)
('inmune', 0.0015060240963855422)
('integridad', 0.0015060240963855422)
('interponer', 0.0015060240963855422)
('kilo', 0.0015060240963855422)
('lastimoso', 0.0015060240963855422)
('ldc', 0.0015060240963855422)
('licencia', 0.0015060240963855422)
('liquidar', 0.0015060240963855422)
('luchar', 0.0015060240963855422)
('marchar', 0.0015060240963855422)
('marcial', 0.0015060240963855422)
('mediodía', 0.0015060240963855422)
('mor', 0.0015060240963855422)
('mutuo', 0.0015060240963855422)
('música', 0.0015060240963855422)
('noruega', 0.0015060240963855422)
('núñez', 0.0015060240963855422)
('oportuno', 0.0015060240963855422)
('ortega', 0.0015060240963855422)
('otoño', 0.0015060240963855422)
('pagaré', 0.0015060240963855422)
('palpable', 0.0015060240963855422)
('patrimonial', 0.0015060240963855422)
('pavimento', 0.0015060240963855422)
('persistir', 0.0015060240963855422)
('piramidación', 0.0015060240963855422)
('polvorín', 0.0015060240963855422)
('presenciar', 0.0015060240963855422)
('presidencia', 0.0015060240963855422)
('presión', 0.0015060240963855422)
('presupuestal', 0.0015060240963855422)
('presupuestario', 0.0015060240963855422)
('pridf', 0.0015060240963855422)
('prohibir', 0.0015060240963855422)
('pronosticar', 0.0015060240963855422)
('quebrar', 0.0015060240963855422)
('querella', 0.0015060240963855422)
('rancho', 0.0015060240963855422)
('renta', 0.0015060240963855422)
('rentabilidad', 0.0015060240963855422)
('resumido', 0.0015060240963855422)
('rico', 0.0015060240963855422)
('ruina', 0.0015060240963855422)
('sangre', 0.0015060240963855422)
('sentar', 0.0015060240963855422)
('serieuad', 0.0015060240963855422)
('sobrar', 0.0015060240963855422)
('tornar', 0.0015060240963855422)
('villafuerte', 0.0015060240963855422)
('zapata', 0.0015060240963855422)
('amortización', 0.001506024096385542)
('aprehensión', 0.001506024096385542)
('británica', 0.001506024096385542)
('caifás', 0.001506024096385542)
('cine', 0.001506024096385542)
('compacto', 0.001506024096385542)
('conasupo', 0.001506024096385542)
('declarado', 0.001506024096385542)
('desahogado', 0.001506024096385542)
('desprotegidas', 0.001506024096385542)
('diskete', 0.001506024096385542)
('elizondo', 0.001506024096385542)
('encarecimiento', 0.001506024096385542)
('ende', 0.001506024096385542)
('eraclio', 0.001506024096385542)
('estima', 0.001506024096385542)
('guayaba', 0.001506024096385542)
('incendiaria', 0.001506024096385542)
('john', 0.001506024096385542)
('jornalero', 0.001506024096385542)
('legítimo', 0.001506024096385542)
('melendez', 0.001506024096385542)
('modernizador', 0.001506024096385542)
('montoya', 0.001506024096385542)
('multiplicar', 0.001506024096385542)
('ofensivo', 0.001506024096385542)
('partida', 0.001506024096385542)
('pegar', 0.001506024096385542)
('presuntamente', 0.001506024096385542)
('proyectar', 0.001506024096385542)
('reconquista', 0.001506024096385542)
('respectivamente', 0.001506024096385542)
('reune', 0.001506024096385542)
('rostro', 0.001506024096385542)
('suscribir', 0.001506024096385542)
('testigo', 0.001506024096385542)
('variación', 0.001506024096385542)
('virtualmente', 0.001506024096385542)
('límite', 0.0015060240963855418)
('terminar', 0.001494950389794472)
('cuales', 0.001488910186199343)
('gobernación', 0.0014791308089500861)
('peor', 0.00147464859437751)
('cce', 0.0014683734939759036)
('obligación', 0.0014641900937081658)
('cuesta', 0.001458960843373494)
('edad', 0.001458960843373494)
('empleo', 0.001458960843373494)
('paridad', 0.001458960843373494)
('superficie', 0.001458960843373494)
('vencer', 0.001458960843373494)
('capitalino', 0.0014522375215146298)
('ex', 0.0014476007478188618)
('cumplir', 0.001443273092369478)
('chirinos', 0.0014432730923694779)
('extranjera', 0.0014432730923694779)
('intervención', 0.0014432730923694779)
('ocasionar', 0.0014432730923694779)
('ronda', 0.0014432730923694779)
('anuncio', 0.0014432730923694776)
('arrendadora', 0.0014432730923694776)
('filosofía', 0.0014432730923694776)
('rubin', 0.0014432730923694776)
('tierra', 0.0014318638189120118)
('supuestamente', 0.0014307228915662652)
('perdido', 0.001430722891566265)
('arrojar', 0.001411897590361446)
('combatir', 0.001411897590361446)
('formatos', 0.001411897590361446)
('gestión', 0.001411897590361446)
('inactivo', 0.001411897590361446)
('postergar', 0.001411897590361446)
('sobrevaluación', 0.001411897590361446)
('adeudos', 0.0014118975903614458)
('bonos', 0.0014118975903614458)
('cerca', 0.0014118975903614458)
('cien', 0.0014118975903614458)
('civil', 0.0014118975903614458)
('cometer', 0.0014118975903614458)
('consolidar', 0.0014118975903614458)
('cristina', 0.0014118975903614458)
('dante', 0.0014118975903614458)
('desalojos', 0.0014118975903614458)
('deterioro', 0.0014118975903614458)
('empero', 0.0014118975903614458)
('encaminar', 0.0014118975903614458)
('españa', 0.0014118975903614458)
('estable', 0.0014118975903614458)
('fuerte', 0.0014118975903614458)
('insuficiente', 0.0014118975903614458)
('madrazo', 0.0014118975903614458)
('metro', 0.0014118975903614458)
('muerta', 0.0014118975903614458)
('oscilar', 0.0014118975903614458)
('solamente', 0.0014118975903614458)
('teniente', 0.0014118975903614458)
('cánovas', 0.0014118975903614456)
('ip', 0.0014118975903614456)
('parecido', 0.0014118975903614456)
('pragma', 0.0014118975903614456)
('dólar', 0.001409976641258913)
('oscar', 0.0013984509466437177)
('doble', 0.0013930722891566266)
('fomento', 0.0013930722891566266)
('importancia', 0.0013930722891566266)
('perversa', 0.0013930722891566266)
('superior', 0.0013930722891566266)
('trimestre', 0.0013930722891566264)
('clima', 0.0013805220883534137)
('cobrar', 0.0013805220883534137)
('rechazar', 0.0013805220883534137)
('impacto', 0.0013805220883534135)
('lógicamente', 0.0013805220883534135)
('orientación', 0.0013805220883534135)
('territorio', 0.0013805220883534135)
('contrario', 0.0013715576592082616)
('oficina', 0.0013715576592082616)
('perder', 0.0013691128148959476)
('creación', 0.0013648343373493976)
('instalar', 0.0013648343373493976)
('pan', 0.0013648343373493976)
('plática', 0.0013648343373493976)
('programar', 0.0013648343373493976)
('protesta', 0.0013648343373493976)
('rosado', 0.0013648343373493976)
('moneda', 0.0013648343373493974)
('pagado', 0.0013648343373493974)
('apenas', 0.0013554216867469882)
('entidad', 0.0013554216867469882)
('firma', 0.0013554216867469882)
('policía', 0.0013554216867469882)
('trámite', 0.0013554216867469882)
('cuatro', 0.001355421686746988)
('recibir', 0.001355421686746988)
('afirmar', 0.0013519989047097482)
('último', 0.0013516566265060238)
('secretario', 0.00135099220411056)
('dos', 0.0013499118424919188)
('campesino', 0.0013491465863453814)
('externo', 0.0013491465863453814)
('chiapas', 0.0013467330861909178)
('colocar', 0.0013413027108433735)
('similar', 0.0013386880856760374)
('bolsa', 0.0013365963855421687)
('recuperación', 0.0013282295850066933)
('actor', 0.0013177710843373495)
('africa', 0.0013177710843373495)
('alargamiento', 0.0013177710843373495)
('allegada', 0.0013177710843373495)
('anhelar', 0.0013177710843373495)
('aprobación', 0.0013177710843373495)
('arbitral', 0.0013177710843373495)
('asfixia', 0.0013177710843373495)
('ausentismo', 0.0013177710843373495)
('autobús', 0.0013177710843373495)
('basura', 0.0013177710843373495)
('caballero', 0.0013177710843373495)
('charters', 0.0013177710843373495)
('científico', 0.0013177710843373495)
('clave', 0.0013177710843373495)
('coincidir', 0.0013177710843373495)
('colchón', 0.0013177710843373495)
('colmo', 0.0013177710843373495)
('coronel', 0.0013177710843373495)
('correspondencia', 0.0013177710843373495)
('culpa', 0.0013177710843373495)
('cuál', 0.0013177710843373495)
('deliberación', 0.0013177710843373495)
('disminución', 0.0013177710843373495)
('diversidad', 0.0013177710843373495)
('drásticamente', 0.0013177710843373495)
('enterado', 0.0013177710843373495)
('entrevista', 0.0013177710843373495)
('espalda', 0.0013177710843373495)
('falla', 0.0013177710843373495)
('grpo', 0.0013177710843373495)
('guerrilla', 0.0013177710843373495)
('hielo', 0.0013177710843373495)
('honda', 0.0013177710843373495)
('huejotzingo', 0.0013177710843373495)
('inquietud', 0.0013177710843373495)
('inseguridad', 0.0013177710843373495)
('internacionalización', 0.0013177710843373495)
('internar', 0.0013177710843373495)
('irrisorio', 0.0013177710843373495)
('jurista', 0.0013177710843373495)
('nexo', 0.0013177710843373495)
('normalizar', 0.0013177710843373495)
('obligado', 0.0013177710843373495)
('panorama', 0.0013177710843373495)
('patinar', 0.0013177710843373495)
('payan', 0.0013177710843373495)
('ponencia', 0.0013177710843373495)
('postal', 0.0013177710843373495)
('precepto', 0.0013177710843373495)
('probar', 0.0013177710843373495)
('promover', 0.0013177710843373495)
('reid', 0.0013177710843373495)
('repetición', 0.0013177710843373495)
('reservaciones', 0.0013177710843373495)
('rezar', 0.0013177710843373495)
('rígido', 0.0013177710843373495)
('solución', 0.0013177710843373495)
('soya', 0.0013177710843373495)
('temario', 0.0013177710843373495)
